

店名	日付	category	action	label	件数	時	分	秒
"NEW カラオケミッション 刈谷駅前店"	2026-04-16	501_Splash	AppStart	location=34.9925,137.0097,14.17891	1	10	58	29
"NEW カラオケミッション 刈谷駅前店"	2026-04-18	501_Splash	AppStart	location=34.99254,137.0086,52.8	1	12	25	23
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99259,137.0195,14.75234	1	10	46	23
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.9926,137.0087,51.8	1	10	52	10
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99262,137.0195,14.80206	2	10	45	59
"NEW カラオケミッション 刈谷駅前店"	2026-04-11	501_Splash	AppStart	location=34.99265,137.0088,15.67434	1	15	39	25
"NEW カラオケミッション 刈谷駅前店"	2026-04-02	501_Splash	AppStart	location=34.9928,137.0098,59.1	1	20	50	42
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.99281,137.0085,23.36514	1	17	41	21
"NEW カラオケミッション 刈谷駅前店"	2026-04-19	501_Splash	AppStart	location=34.99282,137.009,11.18639	1	16	33	47
"NEW カラオケミッション 刈谷駅前店"	2026-04-22	501_Splash	AppStart	location=34.99286,137.009,18.95945	1	22	06	28
"NEW カラオケミッション 刈谷駅前店"	2026-04-12	501_Splash	AppStart	location=34.99289,137.009,52.1225	1	17	33	31
"NEW カラオケミッション 刈谷駅前店"	2026-04-18	501_Splash	AppStart	location=34.99294,137.0073,51	1	21	46	08
"NEW カラオケミッション 刈谷駅前店"	2026-04-28	501_Splash	AppStart	location=34.99295,137.0093,19.94101	1	14	46	54
"NEW カラオケミッション 刈谷駅前店"	2026-04-29	501_Splash	AppStart	location=34.99299,137.0093,18.95205	2	09	58	08
"NEW カラオケミッション 刈谷駅前店"	2026-04-18	501_Splash	AppStart	location=34.9931,137.0092,16.27808	1	11	48	57
"NEW カラオケミッション 刈谷駅前店"	2026-04-07	501_Splash	AppStart	location=34.99331,137.009,18.90827	1	16	22	09
"NEW カラオケミッション 刈谷駅前店"	2026-04-12	501_Splash	AppStart	location=34.99331,137.0098,68.78439	1	11	18	59
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.99332,137.0089,18.0177	1	16	11	05
"NEW カラオケミッション 刈谷駅前店"	2026-04-27	501_Splash	AppStart	location=34.99335,137.0087,13.65919	1	13	44	01
"NEW カラオケミッション 刈谷駅前店"	2026-04-16	501_Splash	AppStart	location=34.99336,137.009,17.65191	1	20	32	09
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.99338,137.009,18.01544	1	16	41	52
"NEW カラオケミッション 刈谷駅前店"	2026-04-26	501_Splash	AppStart	location=34.99342,137.0089,0	1	13	58	27
"NEW カラオケミッション 刈谷駅前店"	2026-04-10	501_Splash	AppStart	location=34.99342,137.0089,17.3874	1	18	17	51
"NEW カラオケミッション 刈谷駅前店"	2026-04-22	501_Splash	AppStart	location=34.99342,137.009,15.96331	1	23	35	32
